"Species","x","y","bio1","bio3","bio7","bio8","bio9","bio14","bio15","bio18"
"Reynoutria_japonica",-0.937639605099999,41.9373605834,13.401819229126,36.9046478271484,27.5609035491943,15.8630752563477,21.2451171875,20.5560474395752,27.1194038391113,87.9470062255859
"Reynoutria_japonica",-0.9793062716,42.4373605814,10.3642549514771,37.9456443786621,26.0832843780518,11.1000890731812,17.6927604675293,48.2137413024902,23.3359870910645,181.530166625977
"Reynoutria_japonica",-0.9793062716,53.2706938714,10.259181022644,34.8728218078613,18.1984100341797,16.0230293273926,6.72696018218994,37.9536933898926,13.1247911453247,173.224655151367
"Reynoutria_japonica",-1.0209729381,42.5623605809,11.6853542327881,38.0442695617676,25.7805099487305,8.31361389160156,18.9195461273193,54.1912460327148,23.8000087738037,195.385223388672
"Reynoutria_japonica",-1.0626396046,40.4373605894,12.1700878143311,36.637279510498,28.3767337799072,14.4001131057739,4.51069164276123,15.0847053527832,34.8647880554199,95.4210815429688
"Reynoutria_japonica",-1.0626396046,47.0206938964,12.1468143463135,36.5035629272461,21.324047088623,7.02127981185913,18.6325416564941,46.3882331848145,23.2345485687256,156.267013549805
"Reynoutria_japonica",-1.1043062711,45.1873605704,14.1082572937012,31.0802135467529,18.5139770507812,9.28588199615479,20.1442928314209,38.7005157470703,26.7794876098633,137.126113891602
"Reynoutria_japonica",-1.1459729376,43.6040272434,14.8483591079712,36.66064453125,21.8399238586426,9.36247253417969,21.4501609802246,60.6309661865234,26.4942073822021,227.839721679688
"Reynoutria_japonica",-1.1459729376,43.6873605764,14.9932355880737,36.1664543151855,21.4339942932129,9.57896137237549,21.5208950042725,50.8490333557129,28.2370567321777,190.699188232422
"Reynoutria_japonica",-1.1459729376,47.2290272289,12.1159963607788,36.7109222412109,21.2192573547363,7.03839063644409,18.5630340576172,44.4841384887695,22.9340362548828,148.338439941406
"Reynoutria_japonica",-1.1876396041,44.3123605739,14.6053600311279,31.27366065979,18.6857032775879,9.75610065460205,20.6190357208252,48.4128952026367,25.651050567627,166.710021972656
"Reynoutria_japonica",-1.1876396041,54.4373605334,9.27757549285889,30.7137565612793,15.7394247055054,14.5332279205322,5.82824611663818,36.894775390625,20.7055015563965,212.478210449219
"Reynoutria_japonica",-1.2709729371,42.7290272469,12.411244392395,38.5082015991211,25.0104751586914,6.30448627471924,19.8074531555176,44.390022277832,30.9890480041504,155.65007019043
"Reynoutria_japonica",-1.3543062701,51.6456938779,10.6158418655396,36.0288848876953,18.9071998596191,6.21174907684326,6.98882961273193,44.3380699157715,16.4147052764893,168.190780639648
"Reynoutria_japonica",-1.3543062701,53.3540272044,9.99277210235596,35.1968994140625,18.106294631958,7.70244693756104,6.48885631561279,43.0015983581543,12.0448770523071,177.321029663086
"Reynoutria_japonica",-1.3959729366,41.2290272529,12.3125171661377,36.548412322998,28.1015129089355,14.6343088150024,4.58833122253418,19.1403293609619,30.4971351623535,89.0654144287109
"Reynoutria_japonica",-1.3959729366,43.3123605779,13.9409990310669,37.4234085083008,22.360424041748,8.36733531951904,20.6468753814697,79.1978378295898,20.4860935211182,274.186157226562
"Reynoutria_japonica",-1.4793062696,40.3956939229,10.7649221420288,36.451587677002,28.9378929138184,13.0015354156494,19.1173400878906,19.4413185119629,28.2975521087646,95.7226333618164
